# File: ./example_outputs/basins235/Ref_veg_carbon_Mg_per_ha.csv,,,,,,,,,,,
# Author: moirai,,,,,,,,,,,
# Description: ref veg soil and veg carbon density (Mg/ha) for hyde land cells in country X glu X land type,,,,,,,,,,,
# Original source: soil c for sage pot veg; veg c for sage pot veg; reference veg; country raster; new glu raster; hyde land area,,,,,,,,,,,
# ----------,,,,,,,,,,,
iso,glu_code,land_type,land_cover,GCAM_GLU_name,c_type,weighted_average,median_value,min_value,max_value,q1_value,q3_value
ita,61,1305,Tundra,FranceCstS,clay content (0-30 cms),12,12,10,13,10,12
ita,61,1306,Tundra,FranceCstS,clay content (0-30 cms),12,12,10,13,10,12
ita,61,1307,Tundra,FranceCstS,clay content (0-30 cms),12,12,10,13,10,12
are,94,1401,Desert,ArabianP,clay content (0-30 cms),7,6,0,34,3,13
are,94,1402,Desert,ArabianP,clay content (0-30 cms),9,6,0,34,3,13
arm,72,401,TemperateNeedleleafEvergreenForest/Woodland,CaspianSW,veg_c (above ground biomass),1,1,0,61,1,3
arm,72,401,TemperateNeedleleafEvergreenForest/Woodland,CaspianSW,veg_c (below ground biomass),1,0,0,45,0,2
are,94,1405,Desert,ArabianP,clay content (0-30 cms),22,6,0,34,3,13
arm,72,402,TemperateNeedleleafEvergreenForest/Woodland,CaspianSW,veg_c (above ground biomass),1,1,0,63,1,4
arm,72,402,TemperateNeedleleafEvergreenForest/Woodland,CaspianSW,veg_c (below ground biomass),1,0,0,43,0,2
are,94,1407,Desert,ArabianP,clay content (0-30 cms),24,6,0,34,3,13
arm,72,403,TemperateNeedleleafEvergreenForest/Woodland,CaspianSW,veg_c (above ground biomass),1,1,0,62,1,3
arm,72,403,TemperateNeedleleafEvergreenForest/Woodland,CaspianSW,veg_c (below ground biomass),1,0,0,43,0,2
pol,35,401,TemperateNeedleleafEvergreenForest/Woodland,NemanR,clay content (0-30 cms),7,8,3,16,4,13
arm,72,405,TemperateNeedleleafEvergreenForest/Woodland,CaspianSW,veg_c (above ground biomass),2,1,0,67,1,4
arm,72,405,TemperateNeedleleafEvergreenForest/Woodland,CaspianSW,veg_c (below ground biomass),1,0,0,39,0,2
pol,35,402,TemperateNeedleleafEvergreenForest/Woodland,NemanR,clay content (0-30 cms),7,8,3,16,4,13
arm,72,406,TemperateNeedleleafEvergreenForest/Woodland,CaspianSW,veg_c (above ground biomass),1,0,0,41,0,2
arm,72,406,TemperateNeedleleafEvergreenForest/Woodland,CaspianSW,veg_c (below ground biomass),1,1,0,65,1,4
pol,35,405,TemperateNeedleleafEvergreenForest/Woodland,NemanR,clay content (0-30 cms),7,8,3,16,4,13
arm,72,407,TemperateNeedleleafEvergreenForest/Woodland,CaspianSW,veg_c (above ground biomass),1,1,0,48,0,3
arm,72,407,TemperateNeedleleafEvergreenForest/Woodland,CaspianSW,veg_c (below ground biomass),1,1,0,57,1,3
pol,35,407,TemperateNeedleleafEvergreenForest/Woodland,NemanR,clay content (0-30 cms),4,8,3,16,4,13
arm,72,501,TemperateDeciduousForest/Woodland,CaspianSW,veg_c (above ground biomass),5,5,1,119,1,7
arm,72,501,TemperateDeciduousForest/Woodland,CaspianSW,veg_c (below ground biomass),2,2,0,44,0,3
blr,35,701,BorealDeciduousForest/Woodland,NemanR,clay content (0-30 cms),10,9,6,14,7,13
arm,72,502,TemperateDeciduousForest/Woodland,CaspianSW,veg_c (above ground biomass),4,6,1,126,1,8
arm,72,502,TemperateDeciduousForest/Woodland,CaspianSW,veg_c (below ground biomass),1,2,0,37,0,2
blr,35,702,BorealDeciduousForest/Woodland,NemanR,clay content (0-30 cms),10,9,6,14,7,13
blr,35,705,BorealDeciduousForest/Woodland,NemanR,clay content (0-30 cms),12,9,6,14,7,13
arm,72,505,TemperateDeciduousForest/Woodland,CaspianSW,veg_c (above ground biomass),4,5,1,119,1,7
arm,72,505,TemperateDeciduousForest/Woodland,CaspianSW,veg_c (below ground biomass),1,2,0,44,0,3
blr,35,707,BorealDeciduousForest/Woodland,NemanR,clay content (0-30 cms),12,9,6,14,7,13
arm,72,506,TemperateDeciduousForest/Woodland,CaspianSW,veg_c (above ground biomass),4,5,1,114,1,7
arm,72,506,TemperateDeciduousForest/Woodland,CaspianSW,veg_c (below ground biomass),2,2,0,49,0,3
fra,57,1201,OpenShrubland,PoR,clay content (0-30 cms),10,9,7,13,7,13
arm,72,507,TemperateDeciduousForest/Woodland,CaspianSW,veg_c (above ground biomass),4,5,1,116,1,7
arm,72,507,TemperateDeciduousForest/Woodland,CaspianSW,veg_c (below ground biomass),1,2,0,47,0,3
fra,57,1202,OpenShrubland,PoR,clay content (0-30 cms),10,9,7,13,7,13
arm,72,601,BorealEvergreenForest/Woodland,CaspianSW,veg_c (above ground biomass),2,1,0,58,0,4
arm,72,601,BorealEvergreenForest/Woodland,CaspianSW,veg_c (below ground biomass),1,0,0,31,0,2
fra,57,1205,OpenShrubland,PoR,clay content (0-30 cms),10,9,7,13,7,13
arm,72,602,BorealEvergreenForest/Woodland,CaspianSW,veg_c (above ground biomass),1,1,0,58,0,4
arm,72,602,BorealEvergreenForest/Woodland,CaspianSW,veg_c (below ground biomass),1,0,0,32,0,2
fra,57,1207,OpenShrubland,PoR,clay content (0-30 cms),10,9,7,13,7,13
arm,72,603,BorealEvergreenForest/Woodland,CaspianSW,veg_c (above ground biomass),1,1,0,55,0,3
arm,72,603,BorealEvergreenForest/Woodland,CaspianSW,veg_c (below ground biomass),1,0,0,35,0,2
gbr,16,801,Evergreen/DeciduousMixedForest/Woodland,Scotland,clay content (0-30 cms),9,9,0,21,6,13
arm,72,605,BorealEvergreenForest/Woodland,CaspianSW,veg_c (above ground biomass),3,1,0,60,0,4
arm,72,605,BorealEvergreenForest/Woodland,CaspianSW,veg_c (below ground biomass),1,0,0,29,0,2
gbr,16,802,Evergreen/DeciduousMixedForest/Woodland,Scotland,clay content (0-30 cms),11,9,0,21,6,13
arm,72,606,BorealEvergreenForest/Woodland,CaspianSW,veg_c (above ground biomass),1,1,0,57,0,4
arm,72,606,BorealEvergreenForest/Woodland,CaspianSW,veg_c (below ground biomass),1,0,0,33,0,2
gbr,16,803,Evergreen/DeciduousMixedForest/Woodland,Scotland,clay content (0-30 cms),13,9,0,21,6,13
arm,72,607,BorealEvergreenForest/Woodland,CaspianSW,veg_c (above ground biomass),1,1,0,53,0,3
gbr,16,805,Evergreen/DeciduousMixedForest/Woodland,Scotland,clay content (0-30 cms),10,9,0,21,6,13
arm,72,701,BorealDeciduousForest/Woodland,CaspianSW,veg_c (above ground biomass),2,1,1,66,0,3
arm,72,701,BorealDeciduousForest/Woodland,CaspianSW,veg_c (below ground biomass),1,0,0,36,0,2
gbr,16,806,Evergreen/DeciduousMixedForest/Woodland,Scotland,clay content (0-30 cms),14,9,0,21,6,13
arm,72,702,BorealDeciduousForest/Woodland,CaspianSW,veg_c (above ground biomass),1,1,0,59,0,3
arm,72,702,BorealDeciduousForest/Woodland,CaspianSW,veg_c (below ground biomass),1,0,0,43,0,2
gbr,16,807,Evergreen/DeciduousMixedForest/Woodland,Scotland,clay content (0-30 cms),10,9,0,21,6,13
arm,72,703,BorealDeciduousForest/Woodland,CaspianSW,veg_c (above ground biomass),1,1,1,64,0,3
arm,72,703,BorealDeciduousForest/Woodland,CaspianSW,veg_c (below ground biomass),1,0,0,38,0,2
kwt,94,1201,OpenShrubland,ArabianP,clay content (0-30 cms),10,9,5,30,7,13
arm,72,705,BorealDeciduousForest/Woodland,CaspianSW,veg_c (above ground biomass),2,1,1,64,0,3
arm,72,705,BorealDeciduousForest/Woodland,CaspianSW,veg_c (below ground biomass),1,0,0,38,0,2
kwt,94,1202,OpenShrubland,ArabianP,clay content (0-30 cms),11,9,5,30,7,13
arm,72,706,BorealDeciduousForest/Woodland,CaspianSW,veg_c (above ground biomass),1,1,0,64,0,3
arm,72,706,BorealDeciduousForest/Woodland,CaspianSW,veg_c (below ground biomass),1,0,0,39,0,2
kwt,94,1205,OpenShrubland,ArabianP,clay content (0-30 cms),13,9,5,30,7,13
arm,72,707,BorealDeciduousForest/Woodland,CaspianSW,veg_c (above ground biomass),2,1,1,67,0,3
arm,72,707,BorealDeciduousForest/Woodland,CaspianSW,veg_c (below ground biomass),1,0,0,36,0,2
kwt,94,1207,OpenShrubland,ArabianP,clay content (0-30 cms),10,9,5,30,7,13
pol,30,401,TemperateNeedleleafEvergreenForest/Woodland,WislaR,clay content (0-30 cms),12,9,1,29,6,13
pol,30,402,TemperateNeedleleafEvergreenForest/Woodland,WislaR,clay content (0-30 cms),9,9,1,29,6,13
arm,72,903,Savanna,CaspianSW,veg_c (below ground biomass),1,0,0,8,0,1
pol,30,403,TemperateNeedleleafEvergreenForest/Woodland,WislaR,clay content (0-30 cms),7,9,1,29,6,13
pol,30,404,TemperateNeedleleafEvergreenForest/Woodland,WislaR,clay content (0-30 cms),6,9,1,29,6,13
arm,72,906,Savanna,CaspianSW,veg_c (below ground biomass),1,0,0,8,0,1
pol,30,405,TemperateNeedleleafEvergreenForest/Woodland,WislaR,clay content (0-30 cms),9,9,1,29,6,13
arm,72,1001,Grassland/Steppe,CaspianSW,veg_c (above ground biomass),1,0,0,72,0,1
arm,72,1001,Grassland/Steppe,CaspianSW,veg_c (below ground biomass),1,0,0,70,0,1
pol,30,406,TemperateNeedleleafEvergreenForest/Woodland,WislaR,clay content (0-30 cms),10,9,1,29,6,13
arm,72,1002,Grassland/Steppe,CaspianSW,veg_c (above ground biomass),1,0,0,69,0,1
arm,72,1002,Grassland/Steppe,CaspianSW,veg_c (below ground biomass),1,0,0,73,0,1
pol,30,407,TemperateNeedleleafEvergreenForest/Woodland,WislaR,clay content (0-30 cms),8,9,1,29,6,13
arm,72,1003,Grassland/Steppe,CaspianSW,veg_c (above ground biomass),1,0,0,79,0,1
arm,72,1003,Grassland/Steppe,CaspianSW,veg_c (below ground biomass),1,0,0,62,0,1
usa,7,1501,PolarDesert/Rock/Ice,PacArctic,clay content (0-30 cms),7,9,0,25,0,13
arm,72,1005,Grassland/Steppe,CaspianSW,veg_c (above ground biomass),1,0,0,85,0,1
arm,72,1005,Grassland/Steppe,CaspianSW,veg_c (below ground biomass),1,0,0,57,0,1
usa,7,1502,PolarDesert/Rock/Ice,PacArctic,clay content (0-30 cms),12,9,0,25,0,13
arm,72,1006,Grassland/Steppe,CaspianSW,veg_c (above ground biomass),2,0,0,88,0,1
arm,72,1006,Grassland/Steppe,CaspianSW,veg_c (below ground biomass),1,0,0,54,0,1
usa,7,1503,PolarDesert/Rock/Ice,PacArctic,clay content (0-30 cms),9,9,0,25,0,13
arm,72,1007,Grassland/Steppe,CaspianSW,veg_c (above ground biomass),2,0,0,94,0,1
arm,72,1007,Grassland/Steppe,CaspianSW,veg_c (below ground biomass),1,0,0,48,0,0
usa,7,1504,PolarDesert/Rock/Ice,PacArctic,clay content (0-30 cms),9,9,0,25,0,13
usa,7,1505,PolarDesert/Rock/Ice,PacArctic,clay content (0-30 cms),11,9,0,25,0,13
usa,7,1506,PolarDesert/Rock/Ice,PacArctic,clay content (0-30 cms),5,9,0,25,0,13
usa,7,1507,PolarDesert/Rock/Ice,PacArctic,clay content (0-30 cms),9,9,0,25,0,13
usa,232,1,Unknown,UsaCstNE,clay content (0-30 cms),10,9,0,22,6,13
usa,232,2,Unknown,UsaCstNE,clay content (0-30 cms),10,9,0,22,6,13
usa,232,3,Unknown,UsaCstNE,clay content (0-30 cms),6,9,0,22,6,13
arm,72,1301,Tundra,CaspianSW,veg_c (above ground biomass),1,0,0,58,0,0
usa,232,4,Unknown,UsaCstNE,clay content (0-30 cms),5,9,0,22,6,13
usa,232,5,Unknown,UsaCstNE,clay content (0-30 cms),9,9,0,22,6,13
arm,72,1303,Tundra,CaspianSW,veg_c (above ground biomass),1,0,0,61,0,0
arm,72,1303,Tundra,CaspianSW,veg_c (below ground biomass),1,0,0,45,0,0
usa,232,6,Unknown,UsaCstNE,clay content (0-30 cms),5,9,0,22,6,13
usa,232,7,Unknown,UsaCstNE,clay content (0-30 cms),10,9,0,22,6,13
arm,72,1306,Tundra,CaspianSW,veg_c (above ground biomass),2,1,1,71,1,0
arm,72,1306,Tundra,CaspianSW,veg_c (below ground biomass),1,0,0,35,0,0
usa,232,501,TemperateDeciduousForest/Woodland,UsaCstNE,clay content (0-30 cms),10,9,0,25,6,13
usa,232,502,TemperateDeciduousForest/Woodland,UsaCstNE,clay content (0-30 cms),10,9,0,25,6,13
usa,232,503,TemperateDeciduousForest/Woodland,UsaCstNE,clay content (0-30 cms),7,9,0,25,6,13
usa,232,504,TemperateDeciduousForest/Woodland,UsaCstNE,clay content (0-30 cms),11,9,0,25,6,13
usa,232,505,TemperateDeciduousForest/Woodland,UsaCstNE,clay content (0-30 cms),11,9,0,25,6,13
usa,232,506,TemperateDeciduousForest/Woodland,UsaCstNE,clay content (0-30 cms),8,9,0,25,6,13
usa,232,507,TemperateDeciduousForest/Woodland,UsaCstNE,clay content (0-30 cms),10,9,0,25,6,13
aut,54,1301,Tundra,DanubeR,clay content (0-30 cms),10,10,5,21,6,13
aut,54,1302,Tundra,DanubeR,clay content (0-30 cms),11,10,5,21,6,13
aut,54,1303,Tundra,DanubeR,clay content (0-30 cms),10,10,5,21,6,13
aut,54,1304,Tundra,DanubeR,clay content (0-30 cms),10,10,5,21,6,13
aut,54,1305,Tundra,DanubeR,clay content (0-30 cms),11,10,5,21,6,13
aut,54,1306,Tundra,DanubeR,clay content (0-30 cms),10,10,5,21,6,13
aut,54,1307,Tundra,DanubeR,clay content (0-30 cms),10,10,5,21,6,13
blr,35,401,TemperateNeedleleafEvergreenForest/Woodland,NemanR,clay content (0-30 cms),10,10,1,20,7,13
blr,35,402,TemperateNeedleleafEvergreenForest/Woodland,NemanR,clay content (0-30 cms),10,10,1,20,7,13
blr,35,403,TemperateNeedleleafEvergreenForest/Woodland,NemanR,clay content (0-30 cms),6,10,1,20,7,13
blr,35,404,TemperateNeedleleafEvergreenForest/Woodland,NemanR,clay content (0-30 cms),6,10,1,20,7,13
blr,35,405,TemperateNeedleleafEvergreenForest/Woodland,NemanR,clay content (0-30 cms),9,10,1,20,7,13
blr,35,407,TemperateNeedleleafEvergreenForest/Woodland,NemanR,clay content (0-30 cms),10,10,1,20,7,13
blr,35,501,TemperateDeciduousForest/Woodland,NemanR,clay content (0-30 cms),9,10,1,18,7,13
blr,35,502,TemperateDeciduousForest/Woodland,NemanR,clay content (0-30 cms),10,10,1,18,7,13
blr,35,505,TemperateDeciduousForest/Woodland,NemanR,clay content (0-30 cms),9,10,1,18,7,13
blr,35,507,TemperateDeciduousForest/Woodland,NemanR,clay content (0-30 cms),9,10,1,18,7,13
blr,35,1001,Grassland/Steppe,NemanR,clay content (0-30 cms),11,10,3,16,7,13
blr,35,1002,Grassland/Steppe,NemanR,clay content (0-30 cms),10,10,3,16,7,13
blr,35,1003,Grassland/Steppe,NemanR,clay content (0-30 cms),6,10,3,16,7,13
blr,35,1004,Grassland/Steppe,NemanR,clay content (0-30 cms),6,10,3,16,7,13
blr,35,1005,Grassland/Steppe,NemanR,clay content (0-30 cms),8,10,3,16,7,13
blr,35,1006,Grassland/Steppe,NemanR,clay content (0-30 cms),6,10,3,16,7,13
blr,35,1007,Grassland/Steppe,NemanR,clay content (0-30 cms),7,10,3,16,7,13
bwa,197,201,TropicalDeciduousForest/Woodland,AfrIntS,clay content (0-30 cms),22,10,5,35,9,13
bwa,197,202,TropicalDeciduousForest/Woodland,AfrIntS,clay content (0-30 cms),12,10,5,35,9,13
bwa,197,203,TropicalDeciduousForest/Woodland,AfrIntS,clay content (0-30 cms),13,10,5,35,9,13
bwa,197,205,TropicalDeciduousForest/Woodland,AfrIntS,clay content (0-30 cms),14,10,5,35,9,13
bwa,197,1001,Grassland/Steppe,AfrIntS,clay content (0-30 cms),11,10,5,48,8,13
bwa,197,1002,Grassland/Steppe,AfrIntS,clay content (0-30 cms),11,10,5,48,8,13
bwa,197,1003,Grassland/Steppe,AfrIntS,clay content (0-30 cms),12,10,5,48,8,13
bwa,197,1005,Grassland/Steppe,AfrIntS,clay content (0-30 cms),10,10,5,48,8,13
bwa,197,1006,Grassland/Steppe,AfrIntS,clay content (0-30 cms),10,10,5,48,8,13
can,19,1001,Grassland/Steppe,CanAtl,clay content (0-30 cms),9,10,0,31,7,13
can,19,1002,Grassland/Steppe,CanAtl,clay content (0-30 cms),11,10,0,31,7,13
can,19,1003,Grassland/Steppe,CanAtl,clay content (0-30 cms),11,10,0,31,7,13
can,19,1004,Grassland/Steppe,CanAtl,clay content (0-30 cms),9,10,0,31,7,13
can,19,1005,Grassland/Steppe,CanAtl,clay content (0-30 cms),10,10,0,31,7,13
can,19,1006,Grassland/Steppe,CanAtl,clay content (0-30 cms),9,10,0,31,7,13
can,19,1007,Grassland/Steppe,CanAtl,clay content (0-30 cms),10,10,0,31,7,13
can,34,1001,Grassland/Steppe,ChurchillR,clay content (0-30 cms),10,10,0,24,7,13
can,34,1002,Grassland/Steppe,ChurchillR,clay content (0-30 cms),8,10,0,24,7,13
can,34,1006,Grassland/Steppe,ChurchillR,clay content (0-30 cms),7,10,0,24,7,13
can,34,1007,Grassland/Steppe,ChurchillR,clay content (0-30 cms),8,10,0,24,7,13
can,34,1201,OpenShrubland,ChurchillR,clay content (0-30 cms),10,10,0,24,7,13
can,34,1202,OpenShrubland,ChurchillR,clay content (0-30 cms),8,10,0,24,7,13
can,34,1206,OpenShrubland,ChurchillR,clay content (0-30 cms),8,10,0,24,7,13
can,34,1207,OpenShrubland,ChurchillR,clay content (0-30 cms),9,10,0,24,7,13
gbr,16,601,BorealEvergreenForest/Woodland,Scotland,clay content (0-30 cms),10,10,0,19,8,13
gbr,16,602,BorealEvergreenForest/Woodland,Scotland,clay content (0-30 cms),11,10,0,19,8,13
gbr,16,603,BorealEvergreenForest/Woodland,Scotland,clay content (0-30 cms),10,10,0,19,8,13
gbr,16,604,BorealEvergreenForest/Woodland,Scotland,clay content (0-30 cms),9,10,0,19,8,13
gbr,16,605,BorealEvergreenForest/Woodland,Scotland,clay content (0-30 cms),10,10,0,19,8,13
gbr,16,606,BorealEvergreenForest/Woodland,Scotland,clay content (0-30 cms),10,10,0,19,8,13
gbr,16,607,BorealEvergreenForest/Woodland,Scotland,clay content (0-30 cms),10,10,0,19,8,13
geo,70,1201,OpenShrubland,BlackSeaS,clay content (0-30 cms),12,10,9,15,9,13
geo,70,1202,OpenShrubland,BlackSeaS,clay content (0-30 cms),12,10,9,15,9,13
geo,70,1203,OpenShrubland,BlackSeaS,clay content (0-30 cms),12,10,9,15,9,13
geo,70,1206,OpenShrubland,BlackSeaS,clay content (0-30 cms),12,10,9,15,9,13
geo,70,1207,OpenShrubland,BlackSeaS,clay content (0-30 cms),12,10,9,15,9,13
mli,144,1201,OpenShrubland,AfrIntN,clay content (0-30 cms),10,10,3,29,8,13
mli,144,1202,OpenShrubland,AfrIntN,clay content (0-30 cms),16,10,3,29,8,13
mli,144,1207,OpenShrubland,AfrIntN,clay content (0-30 cms),11,10,3,29,8,13
npl,110,1501,PolarDesert/Rock/Ice,GangesR,clay content (0-30 cms),10,10,0,23,7,13
npl,110,1502,PolarDesert/Rock/Ice,GangesR,clay content (0-30 cms),13,10,0,23,7,13
npl,110,1503,PolarDesert/Rock/Ice,GangesR,clay content (0-30 cms),7,10,0,23,7,13
aus,189,701,BorealDeciduousForest/Woodland,AusCstE,veg_c (above ground biomass),1,1,0,110,0,1
aus,189,701,BorealDeciduousForest/Woodland,AusCstE,veg_c (below ground biomass),1,1,0,121,0,1
npl,110,1505,PolarDesert/Rock/Ice,GangesR,clay content (0-30 cms),12,10,0,23,7,13
aus,189,702,BorealDeciduousForest/Woodland,AusCstE,veg_c (above ground biomass),2,1,1,160,1,1
aus,189,702,BorealDeciduousForest/Woodland,AusCstE,veg_c (below ground biomass),1,0,0,71,0,0
npl,110,1506,PolarDesert/Rock/Ice,GangesR,clay content (0-30 cms),8,10,0,23,7,13
aus,189,703,BorealDeciduousForest/Woodland,AusCstE,veg_c (above ground biomass),10,1,1,184,1,1
aus,189,703,BorealDeciduousForest/Woodland,AusCstE,veg_c (below ground biomass),3,0,0,47,0,0
npl,110,1507,PolarDesert/Rock/Ice,GangesR,clay content (0-30 cms),10,10,0,23,7,13
aus,189,704,BorealDeciduousForest/Woodland,AusCstE,veg_c (above ground biomass),12,1,1,185,1,1
aus,189,704,BorealDeciduousForest/Woodland,AusCstE,veg_c (below ground biomass),3,0,0,46,0,0
usa,232,801,Evergreen/DeciduousMixedForest/Woodland,UsaCstNE,clay content (0-30 cms),8,10,5,19,6,13
aus,189,705,BorealDeciduousForest/Woodland,AusCstE,veg_c (above ground biomass),1,1,1,129,1,1
aus,189,705,BorealDeciduousForest/Woodland,AusCstE,veg_c (below ground biomass),1,0,0,102,0,1
usa,232,802,Evergreen/DeciduousMixedForest/Woodland,UsaCstNE,clay content (0-30 cms),11,10,5,19,6,13
usa,232,805,Evergreen/DeciduousMixedForest/Woodland,UsaCstNE,clay content (0-30 cms),10,10,5,19,6,13
usa,232,807,Evergreen/DeciduousMixedForest/Woodland,UsaCstNE,clay content (0-30 cms),9,10,5,19,6,13
btn,110,1201,OpenShrubland,GangesR,clay content (0-30 cms),13,11,6,22,9,13
btn,110,1202,OpenShrubland,GangesR,clay content (0-30 cms),15,11,6,22,9,13
btn,110,1203,OpenShrubland,GangesR,clay content (0-30 cms),11,11,6,22,9,13
btn,110,1204,OpenShrubland,GangesR,clay content (0-30 cms),13,11,6,22,9,13
btn,110,1205,OpenShrubland,GangesR,clay content (0-30 cms),15,11,6,22,9,13
btn,110,1206,OpenShrubland,GangesR,clay content (0-30 cms),11,11,6,22,9,13
btn,110,1207,OpenShrubland,GangesR,clay content (0-30 cms),12,11,6,22,9,13
can,40,1301,Tundra,StLwrncR,clay content (0-30 cms),12,11,9,14,10,13
can,40,1302,Tundra,StLwrncR,clay content (0-30 cms),12,11,9,14,10,13
can,40,1305,Tundra,StLwrncR,clay content (0-30 cms),11,11,9,14,10,13
can,40,1307,Tundra,StLwrncR,clay content (0-30 cms),12,11,9,14,10,13
che,54,601,BorealEvergreenForest/Woodland,DanubeR,clay content (0-30 cms),12,11,6,17,9,13
che,54,602,BorealEvergreenForest/Woodland,DanubeR,clay content (0-30 cms),12,11,6,17,9,13
che,54,603,BorealEvergreenForest/Woodland,DanubeR,clay content (0-30 cms),14,11,6,17,9,13
che,54,605,BorealEvergreenForest/Woodland,DanubeR,clay content (0-30 cms),12,11,6,17,9,13
che,54,606,BorealEvergreenForest/Woodland,DanubeR,clay content (0-30 cms),13,11,6,17,9,13
che,54,607,BorealEvergreenForest/Woodland,DanubeR,clay content (0-30 cms),11,11,6,17,9,13
che,54,1001,Grassland/Steppe,DanubeR,clay content (0-30 cms),11,11,5,33,8,13
che,54,1002,Grassland/Steppe,DanubeR,clay content (0-30 cms),21,11,5,33,8,13
che,54,1003,Grassland/Steppe,DanubeR,clay content (0-30 cms),13,11,5,33,8,13
che,54,1005,Grassland/Steppe,DanubeR,clay content (0-30 cms),18,11,5,33,8,13
che,54,1006,Grassland/Steppe,DanubeR,clay content (0-30 cms),12,11,5,33,8,13
che,54,1007,Grassland/Steppe,DanubeR,clay content (0-30 cms),12,11,5,33,8,13
chn,127,1501,PolarDesert/Rock/Ice,Salween,clay content (0-30 cms),10,11,6,18,9,13
chn,127,1502,PolarDesert/Rock/Ice,Salween,clay content (0-30 cms),12,11,6,18,9,13
mmr,137,603,BorealEvergreenForest/Woodland,IrrawaddyR,clay content (0-30 cms),14,11,10,18,10,13
mmr,137,606,BorealEvergreenForest/Woodland,IrrawaddyR,clay content (0-30 cms),14,11,10,18,10,13
aus,189,1203,OpenShrubland,AusCstE,veg_c (above ground biomass),2,0,0,49,0,0
aus,189,1203,OpenShrubland,AusCstE,veg_c (below ground biomass),1,0,0,22,0,0
pol,35,1001,Grassland/Steppe,NemanR,clay content (0-30 cms),9,11,3,16,6,13
pol,35,1002,Grassland/Steppe,NemanR,clay content (0-30 cms),9,11,3,16,6,13
aus,189,1205,OpenShrubland,AusCstE,veg_c (below ground biomass),1,0,0,48,0,0
pol,35,1005,Grassland/Steppe,NemanR,clay content (0-30 cms),10,11,3,16,6,13
pol,35,1007,Grassland/Steppe,NemanR,clay content (0-30 cms),10,11,3,16,6,13
rus,4,501,TemperateDeciduousForest/Woodland,SiberiaW,clay content (0-30 cms),12,11,9,15,10,13
rus,4,502,TemperateDeciduousForest/Woodland,SiberiaW,clay content (0-30 cms),12,11,9,15,10,13
rus,4,505,TemperateDeciduousForest/Woodland,SiberiaW,clay content (0-30 cms),11,11,9,15,10,13
rus,4,507,TemperateDeciduousForest/Woodland,SiberiaW,clay content (0-30 cms),13,11,9,15,10,13
rus,9,801,Evergreen/DeciduousMixedForest/Woodland,BarentsSea,clay content (0-30 cms),12,11,6,19,9,13
rus,9,802,Evergreen/DeciduousMixedForest/Woodland,BarentsSea,clay content (0-30 cms),9,11,6,19,9,13
rus,9,807,Evergreen/DeciduousMixedForest/Woodland,BarentsSea,clay content (0-30 cms),17,11,6,19,9,13
sau,84,1401,Desert,TigrEuphR,clay content (0-30 cms),13,11,5,21,8,13
sau,84,1402,Desert,TigrEuphR,clay content (0-30 cms),11,11,5,21,8,13
sau,84,1406,Desert,TigrEuphR,clay content (0-30 cms),16,11,5,21,8,13
sau,84,1407,Desert,TigrEuphR,clay content (0-30 cms),9,11,5,21,8,13
can,229,1501,PolarDesert/Rock/Ice,UsaPacNW,clay content (0-30 cms),11,12,9,13,10,13
can,229,1502,PolarDesert/Rock/Ice,UsaPacNW,clay content (0-30 cms),13,12,9,13,10,13
can,229,1503,PolarDesert/Rock/Ice,UsaPacNW,clay content (0-30 cms),13,12,9,13,10,13
can,229,1506,PolarDesert/Rock/Ice,UsaPacNW,clay content (0-30 cms),12,12,9,13,10,13
can,229,1507,PolarDesert/Rock/Ice,UsaPacNW,clay content (0-30 cms),12,12,9,13,10,13
est,22,601,BorealEvergreenForest/Woodland,NarvaR,clay content (0-30 cms),14,12,9,17,9,13
est,22,602,BorealEvergreenForest/Woodland,NarvaR,clay content (0-30 cms),13,12,9,17,9,13
est,22,603,BorealEvergreenForest/Woodland,NarvaR,clay content (0-30 cms),15,12,9,17,9,13
est,22,604,BorealEvergreenForest/Woodland,NarvaR,clay content (0-30 cms),15,12,9,17,9,13
est,22,605,BorealEvergreenForest/Woodland,NarvaR,clay content (0-30 cms),12,12,9,17,9,13
est,22,606,BorealEvergreenForest/Woodland,NarvaR,clay content (0-30 cms),15,12,9,17,9,13
aus,191,701,BorealDeciduousForest/Woodland,AusCstW,veg_c (above ground biomass),3,2,1,99,1,8
aus,191,701,BorealDeciduousForest/Woodland,AusCstW,veg_c (below ground biomass),1,1,0,36,1,3
